ano;nescolnome;ebairrnome;cescolrpae;anoensino;nturesnome;mat;alunosexo;esitaldesc
2019;ARRAIAL NOVO DO BOM JESUS;TORROES;4;9º ANO;TARDE;16649540;F;RENV S/SIT FINAL DEF
2019;ARRAIAL NOVO DO BOM JESUS;TORROES;4;9º ANO;TARDE;10148019;M;RENV S/SIT FINAL DEF
2019;ARRAIAL NOVO DO BOM JESUS;TORROES;4;9º ANO;TARDE;11497572;M;RENV S/SIT FINAL DEF
2019;ARRAIAL NOVO DO BOM JESUS;TORROES;4;9º ANO;TARDE;16661389;M;RENV S/SIT FINAL DEF
2019;ARRAIAL NOVO DO BOM JESUS;TORROES;4;9º ANO;TARDE;11408588;M;RENV S/SIT FINAL DEF
2019;ARRAIAL NOVO DO BOM JESUS;TORROES;4;9º ANO;TARDE;11407050;M;RENV S/SIT FINAL DEF
2019;ARRAIAL NOVO DO BOM JESUS;TORROES;4;9º ANO;TARDE;7018681;F;RENV S/SIT FINAL DEF
2019;ARRAIAL NOVO DO BOM JESUS;TORROES;4;9º ANO;TARDE;16007581;F;RENV S/SIT FINAL DEF
2019;ARRAIAL NOVO DO BOM JESUS;TORROES;4;9º ANO;TARDE;11408561;M;RENV S/SIT FINAL DEF
2019;ARRAIAL NOVO DO BOM JESUS;TORROES;4;9º ANO;TARDE;16677170;F;RENV S/SIT FINAL DEF
2019;ARRAIAL NOVO DO BOM JESUS;TORROES;4;9º ANO;TARDE;17652650;F;RENV S/SIT FINAL DEF
2019;ARRAIAL NOVO DO BOM JESUS;TORROES;4;9º ANO;TARDE;11589906;M;RENV S/SIT FINAL DEF
2019;ARRAIAL NOVO DO BOM JESUS;TORROES;4;9º ANO;TARDE;14202026;F;RENV S/SIT FINAL DEF
2019;ARRAIAL NOVO DO BOM JESUS;TORROES;4;9º ANO;TARDE;8328315;M;RENV S/SIT FINAL DEF
2019;ARRAIAL NOVO DO BOM JESUS;TORROES;4;9º ANO;TARDE;11407476;F;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;MANHÃ;8252980;M;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;MANHÃ;19041713;M;TR DUR ANO P/REDE
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;MANHÃ;17094771;F;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;MANHÃ;11413271;M;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;MANHÃ;6041906;M;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;MANHÃ;9099638;F;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;MANHÃ;11403683;F;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;MANHÃ;6187382;F;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;MANHÃ;10137262;F;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;MANHÃ;9106022;M;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;MANHÃ;16073533;M;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;MANHÃ;10148868;F;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;MANHÃ;14335174;F;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;MANHÃ;15620018;M;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;MANHÃ;11646918;M;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;MANHÃ;10054367;F;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;MANHÃ;9056491;F;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;MANHÃ;17757509;F;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;MANHÃ;11400960;F;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;MANHÃ;10187170;F;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;MANHÃ;16808380;F;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;MANHÃ;19105533;F;TR DUR ANO P/REDE
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;MANHÃ;10048782;F;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;MANHÃ;8247064;M;TR DUR ANO FORA REDE
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;MANHÃ;8031290;M;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;MANHÃ;9204938;M;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;MANHÃ;5386071;M;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;MANHÃ;11739436;F;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;MANHÃ;18792081;M;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;MANHÃ;10098461;F;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;MANHÃ;6101160;F;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;MANHÃ;9103015;F;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;MANHÃ;10046534;M;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;MANHÃ;7065086;F;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;MANHÃ;9270817;M;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;MANHÃ;19987757;F;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;MANHÃ;14275910;M;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;MANHÃ;12035670;F;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;MANHÃ;7311257;F;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;MANHÃ;11629908;M;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;MANHÃ;14120267;M;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;MANHÃ;8051240;M;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;MANHÃ;10000739;F;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;MANHÃ;8255644;F;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;MANHÃ;4026403;F;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;MANHÃ;7311214;M;TR DUR ANO P/REDE
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;TARDE;8044201;M;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;TARDE;6103057;F;TR DUR ANO P/REDE
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;TARDE;12034010;M;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;TARDE;9224041;M;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;TARDE;10031537;F;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;TARDE;10098410;M;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;TARDE;8031002;M;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;TARDE;7342519;F;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;TARDE;7120044;F;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;TARDE;9264370;M;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;TARDE;9229922;M;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;TARDE;17677866;F;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;TARDE;7324375;M;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;TARDE;7061234;M;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;TARDE;18137024;F;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;TARDE;12065501;M;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;TARDE;16808541;M;RENV S/SIT FINAL DEF
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;TARDE;11409029;M;TR DUR ANO P/REDE
2019;CICERO FRANKLIN CORDEIRO;COHAB;6;9º ANO;TARDE;8177333;M;RENV S/SIT FINAL DEF
2019;DA IPUTINGA;IPUTINGA;4;9º ANO;TARDE;7044976;F;RENV S/SIT FINAL DEF
2019;DA IPUTINGA;IPUTINGA;4;9º ANO;TARDE;10134280;F;RENV S/SIT FINAL DEF
2019;DA IPUTINGA;IPUTINGA;4;9º ANO;TARDE;9306463;F;RENV S/SIT FINAL DEF
2019;DA IPUTINGA;IPUTINGA;4;9º ANO;TARDE;7326912;M;RENV S/SIT FINAL DEF
2019;DA IPUTINGA;IPUTINGA;4;9º ANO;TARDE;9096353;F;RENV S/SIT FINAL DEF
2019;DA IPUTINGA;IPUTINGA;4;9º ANO;TARDE;14090767;F;RENV S/SIT FINAL DEF
2019;DA IPUTINGA;IPUTINGA;4;9º ANO;TARDE;7036418;F;RENV S/SIT FINAL DEF
2019;DA IPUTINGA;IPUTINGA;4;9º ANO;TARDE;6134459;M;RENV S/SIT FINAL DEF
2019;DA IPUTINGA;IPUTINGA;4;9º ANO;TARDE;8292531;M;RENV S/SIT FINAL DEF
2019;DA IPUTINGA;IPUTINGA;4;9º ANO;TARDE;5086876;M;RENV S/SIT FINAL DEF
2019;DA IPUTINGA;IPUTINGA;4;9º ANO;TARDE;10137220;M;RENV S/SIT FINAL DEF
2019;DA IPUTINGA;IPUTINGA;4;9º ANO;TARDE;17119898;F;RENV S/SIT FINAL DEF
2019;DA IPUTINGA;IPUTINGA;4;9º ANO;TARDE;7328664;F;RENV S/SIT FINAL DEF
2019;DA IPUTINGA;IPUTINGA;4;9º ANO;TARDE;9150412;M;RENV S/SIT FINAL DEF
2019;DA IPUTINGA;IPUTINGA;4;9º ANO;TARDE;9228233;F;RENV S/SIT FINAL DEF
2019;DA IPUTINGA;IPUTINGA;4;9º ANO;TARDE;9283463;M;RENV S/SIT FINAL DEF
2019;DA IPUTINGA;IPUTINGA;4;9º ANO;TARDE;7054912;F;RENV S/SIT FINAL DEF
2019;DA IPUTINGA;IPUTINGA;4;9º ANO;TARDE;7093233;F;RENV S/SIT FINAL DEF
2019;DA IPUTINGA;IPUTINGA;4;9º ANO;TARDE;6133240;M;RENV S/SIT FINAL DEF
2019;DA IPUTINGA;IPUTINGA;4;9º ANO;TARDE;5367018;M;RENV S/SIT FINAL DEF
2019;DA IPUTINGA;IPUTINGA;4;9º ANO;TARDE;6133274;F;RENV S/SIT FINAL DEF
2019;DA IPUTINGA;IPUTINGA;4;9º ANO;TARDE;3379426;M;RENV S/SIT FINAL DEF
2019;DA IPUTINGA;IPUTINGA;4;9º ANO;TARDE;7044836;F;RENV S/SIT FINAL DEF
2019;DA IPUTINGA;IPUTINGA;4;9º ANO;TARDE;7028318;M;RENV S/SIT FINAL DEF
2019;DA IPUTINGA;IPUTINGA;4;9º ANO;TARDE;12935409;F;RENV S/SIT FINAL DEF
2019;DA IPUTINGA;IPUTINGA;4;9º ANO;TARDE;9027327;M;RENV S/SIT FINAL DEF
2019;DA IPUTINGA;IPUTINGA;4;9º ANO;TARDE;7021402;M;RENV S/SIT FINAL DEF
2019;DA IPUTINGA;IPUTINGA;4;9º ANO;TARDE;9286802;M;REMANEJADO
2019;DA IPUTINGA;IPUTINGA;4;9º ANO;TARDE;7029730;F;RENV S/SIT FINAL DEF
2019;DA IPUTINGA;IPUTINGA;4;9º ANO;TARDE;16693493;M;RENV S/SIT FINAL DEF
2019;DA IPUTINGA;IPUTINGA;4;9º ANO;TARDE;9312390;F;RENV S/SIT FINAL DEF
2019;DA IPUTINGA;IPUTINGA;4;9º ANO;TARDE;5009456;F;RENV S/SIT FINAL DEF
2019;DA IPUTINGA;IPUTINGA;4;9º ANO;TARDE;9274685;M;RENV S/SIT FINAL DEF
2019;DA IPUTINGA;IPUTINGA;4;9º ANO;TARDE;4004159;M;RENV S/SIT FINAL DEF
2019;DA IPUTINGA;IPUTINGA;4;9º ANO;TARDE;8028443;F;RENV S/SIT FINAL DEF
2019;DA IPUTINGA;IPUTINGA;4;9º ANO;TARDE;10215476;F;RENV S/SIT FINAL DEF
2019;DA IPUTINGA;IPUTINGA;4;9º ANO;TARDE;8200203;F;RENV S/SIT FINAL DEF
2019;DA IPUTINGA;IPUTINGA;4;9º ANO;TARDE;11750774;M;RENV S/SIT FINAL DEF
2019;DA IPUTINGA;IPUTINGA;4;9º ANO;TARDE;7036868;F;RENV S/SIT FINAL DEF
2019;DA IPUTINGA;IPUTINGA;4;9º ANO;TARDE;10364781;F;RENV S/SIT FINAL DEF
2019;DA IPUTINGA;IPUTINGA;4;9º ANO;TARDE;11602848;M;RENV S/SIT FINAL DEF
2019;DA IPUTINGA;IPUTINGA;4;9º ANO;TARDE;7298080;F;RENV S/SIT FINAL DEF
2019;DA IPUTINGA;IPUTINGA;4;9º ANO;TARDE;6175104;M;RENV S/SIT FINAL DEF
2019;DA IPUTINGA;IPUTINGA;4;9º ANO;TARDE;16724038;F;RENV S/SIT FINAL DEF
2019;DA IPUTINGA;IPUTINGA;4;9º ANO;TARDE;6133347;F;RENV S/SIT FINAL DEF
2019;DA IPUTINGA;IPUTINGA;4;9º ANO;TARDE;16671830;F;RENV S/SIT FINAL DEF
2019;DA IPUTINGA;IPUTINGA;4;9º ANO;TARDE;11359013;F;RENV S/SIT FINAL DEF
2019;DA IPUTINGA;IPUTINGA;4;9º ANO;TARDE;5366739;M;RENV S/SIT FINAL DEF
2019;DA IPUTINGA;IPUTINGA;4;9º ANO;TARDE;4118863;F;RENV S/SIT FINAL DEF
2019;DA IPUTINGA;IPUTINGA;4;9º ANO;TARDE;7029454;F;RENV S/SIT FINAL DEF
2019;DA IPUTINGA;IPUTINGA;4;9º ANO;TARDE;17772753;M;RENV S/SIT FINAL DEF
2019;DA IPUTINGA;IPUTINGA;4;9º ANO;TARDE;8341508;M;RENV S/SIT FINAL DEF
2019;DA IPUTINGA;IPUTINGA;4;9º ANO;TARDE;9312404;M;RENV S/SIT FINAL DEF
2019;DA IPUTINGA;IPUTINGA;4;9º ANO;TARDE;18713769;M;REMANEJADO
2019;DE TEJIPIO;COQUEIRAL;5;9º ANO;TARDE;10147012;M;TR DUR ANO P/REDE
2019;DE TEJIPIO;COQUEIRAL;5;9º ANO;TARDE;15001768;F;TR DUR ANO FORA REDE
2019;DE TEJIPIO;COQUEIRAL;5;9º ANO;TARDE;7348509;F;TR DUR ANO FORA REDE
2019;DE TEJIPIO;COQUEIRAL;5;9º ANO;TARDE;15087786;M;TR DUR ANO FORA REDE
2019;DE TEJIPIO;COQUEIRAL;5;9º ANO;TARDE;14194945;F;TR DUR ANO FORA REDE
2019;DE TEJIPIO;COQUEIRAL;5;9º ANO;TARDE;14290642;F;TR DUR ANO FORA REDE
2019;DE TEJIPIO;COQUEIRAL;5;9º ANO;TARDE;9123210;F;TR DUR ANO FORA REDE
2019;DE TEJIPIO;COQUEIRAL;5;9º ANO;TARDE;15067491;F;TR DUR ANO FORA REDE
2019;DE TEJIPIO;COQUEIRAL;5;9º ANO;TARDE;11601710;F;RENV S/SIT FINAL DEF
2019;DE TEJIPIO;COQUEIRAL;5;9º ANO;TARDE;10151508;M;RENV S/SIT FINAL DEF
2019;DE TEJIPIO;COQUEIRAL;5;9º ANO;TARDE;12032506;F;RENV S/SIT FINAL DEF
2019;DE TEJIPIO;COQUEIRAL;5;9º ANO;TARDE;17111340;M;RENV S/SIT FINAL DEF
2019;DE TEJIPIO;COQUEIRAL;5;9º ANO;TARDE;10186301;F;RENV S/SIT FINAL DEF
2019;DE TEJIPIO;COQUEIRAL;5;9º ANO;TARDE;14185911;M;RENV S/SIT FINAL DEF
2019;DE TEJIPIO;COQUEIRAL;5;9º ANO;TARDE;9252215;F;RENV S/SIT FINAL DEF
2019;DE TEJIPIO;COQUEIRAL;5;9º ANO;TARDE;11601574;M;RENV S/SIT FINAL DEF
2019;DE TEJIPIO;COQUEIRAL;5;9º ANO;TARDE;8333084;M;RENV S/SIT FINAL DEF
2019;DE TEJIPIO;COQUEIRAL;5;9º ANO;TARDE;12031852;F;RENV S/SIT FINAL DEF
2019;DE TEJIPIO;COQUEIRAL;5;9º ANO;TARDE;17124360;M;RENV S/SIT FINAL DEF
2019;DE TEJIPIO;COQUEIRAL;5;9º ANO;TARDE;17111714;M;RENV S/SIT FINAL DEF
2019;DE TEJIPIO;COQUEIRAL;5;9º ANO;TARDE;16609913;F;RENV S/SIT FINAL DEF
2019;DE TEJIPIO;COQUEIRAL;5;9º ANO;TARDE;16610172;M;RENV S/SIT FINAL DEF
2019;DE TEJIPIO;COQUEIRAL;5;9º ANO;TARDE;18030831;F;RENV S/SIT FINAL DEF
2019;DE TEJIPIO;COQUEIRAL;5;9º ANO;TARDE;16118596;M;RENV S/SIT FINAL DEF
2019;DE TEJIPIO;COQUEIRAL;5;9º ANO;TARDE;17129990;M;RENV S/SIT FINAL DEF
2019;DE TEJIPIO;COQUEIRAL;5;9º ANO;TARDE;17044979;M;RENV S/SIT FINAL DEF
2019;DE TEJIPIO;COQUEIRAL;5;9º ANO;TARDE;13071610;M;RENV S/SIT FINAL DEF
2019;DE TEJIPIO;COQUEIRAL;5;9º ANO;TARDE;10186166;F;RENV S/SIT FINAL DEF
2019;DE TEJIPIO;COQUEIRAL;5;9º ANO;TARDE;10213490;M;RENV S/SIT FINAL DEF
2019;DE TEJIPIO;COQUEIRAL;5;9º ANO;TARDE;10147144;M;RENV S/SIT FINAL DEF
2019;DE TEJIPIO;COQUEIRAL;5;9º ANO;TARDE;10147160;M;RENV S/SIT FINAL DEF
2019;DE TEJIPIO;COQUEIRAL;5;9º ANO;TARDE;9138340;M;RENV S/SIT FINAL DEF
2019;DE TEJIPIO;COQUEIRAL;5;9º ANO;TARDE;15672140;M;RENV S/SIT FINAL DEF
2019;DE TEJIPIO;COQUEIRAL;5;9º ANO;TARDE;18641466;M;RENV S/SIT FINAL DEF
2019;DE TEJIPIO;COQUEIRAL;5;9º ANO;TARDE;5387043;M;RENV S/SIT FINAL DEF
2019;DE TEJIPIO;COQUEIRAL;5;9º ANO;TARDE;14271370;M;RENV S/SIT FINAL DEF
2019;DE TEJIPIO;COQUEIRAL;5;9º ANO;TARDE;9001344;F;RENV S/SIT FINAL DEF
2019;DE TEJIPIO;COQUEIRAL;5;9º ANO;TARDE;16742826;F;RENV S/SIT FINAL DEF
2019;DIVINO ESPIRITO SANTO;VARZEA;4;9º ANO;INTEGRAL;18689795;M;TR DUR ANO P/REDE
2019;DIVINO ESPIRITO SANTO;VARZEA;4;9º ANO;INTEGRAL;8034605;M;RENV S/SIT FINAL DEF
2019;DIVINO ESPIRITO SANTO;VARZEA;4;9º ANO;INTEGRAL;11731605;M;TR DUR ANO P/REDE
2019;DIVINO ESPIRITO SANTO;VARZEA;4;9º ANO;INTEGRAL;19911025;M;RENV S/SIT FINAL DEF
2019;DIVINO ESPIRITO SANTO;VARZEA;4;9º ANO;INTEGRAL;11553065;M;RENV S/SIT FINAL DEF
2019;DIVINO ESPIRITO SANTO;VARZEA;4;9º ANO;INTEGRAL;17668980;M;RENV S/SIT FINAL DEF
2019;DIVINO ESPIRITO SANTO;VARZEA;4;9º ANO;INTEGRAL;7092466;M;RENV S/SIT FINAL DEF
2019;DIVINO ESPIRITO SANTO;VARZEA;4;9º ANO;INTEGRAL;9210890;M;RENV S/SIT FINAL DEF
2019;DIVINO ESPIRITO SANTO;VARZEA;4;9º ANO;INTEGRAL;16776267;F;RENV S/SIT FINAL DEF
2019;DIVINO ESPIRITO SANTO;VARZEA;4;9º ANO;INTEGRAL;15660834;F;RENV S/SIT FINAL DEF
2019;DIVINO ESPIRITO SANTO;VARZEA;4;9º ANO;INTEGRAL;18689809;M;RENV S/SIT FINAL DEF
2019;DIVINO ESPIRITO SANTO;VARZEA;4;9º ANO;INTEGRAL;14058790;F;RENV S/SIT FINAL DEF
2019;DIVINO ESPIRITO SANTO;VARZEA;4;9º ANO;INTEGRAL;13061518;F;RENV S/SIT FINAL DEF
2019;DIVINO ESPIRITO SANTO;VARZEA;4;9º ANO;INTEGRAL;12934534;M;RENV S/SIT FINAL DEF
2019;DIVINO ESPIRITO SANTO;VARZEA;4;9º ANO;INTEGRAL;13025015;F;RENV S/SIT FINAL DEF
2019;DIVINO ESPIRITO SANTO;VARZEA;4;9º ANO;INTEGRAL;11522992;M;RENV S/SIT FINAL DEF
2019;DIVINO ESPIRITO SANTO;VARZEA;4;9º ANO;INTEGRAL;16623150;F;RENV S/SIT FINAL DEF
2019;DIVINO ESPIRITO SANTO;VARZEA;4;9º ANO;INTEGRAL;10068694;F;RENV S/SIT FINAL DEF
2019;DIVINO ESPIRITO SANTO;VARZEA;4;9º ANO;INTEGRAL;18678750;M;RENV S/SIT FINAL DEF
2019;DIVINO ESPIRITO SANTO;VARZEA;4;9º ANO;INTEGRAL;18781063;M;RENV S/SIT FINAL DEF
2019;DIVINO ESPIRITO SANTO;VARZEA;4;9º ANO;INTEGRAL;10049908;F;RENV S/SIT FINAL DEF
2019;DIVINO ESPIRITO SANTO;VARZEA;4;9º ANO;INTEGRAL;10067736;F;RENV S/SIT FINAL DEF
2019;DIVINO ESPIRITO SANTO;VARZEA;4;9º ANO;INTEGRAL;16809076;F;RENV S/SIT FINAL DEF
2019;DIVINO ESPIRITO SANTO;VARZEA;4;9º ANO;INTEGRAL;19865929;F;RENV S/SIT FINAL DEF
2019;DIVINO ESPIRITO SANTO;VARZEA;4;9º ANO;INTEGRAL;19897766;F;RENV S/SIT FINAL DEF
2019;DIVINO ESPIRITO SANTO;VARZEA;4;9º ANO;INTEGRAL;4445821;F;RENV S/SIT FINAL DEF
2019;DIVINO ESPIRITO SANTO;VARZEA;4;9º ANO;INTEGRAL;19049498;F;TR DUR ANO P/REDE
2019;DIVINO ESPIRITO SANTO;VARZEA;4;9º ANO;INTEGRAL;16799356;F;RENV S/SIT FINAL DEF
2019;DIVINO ESPIRITO SANTO;VARZEA;4;9º ANO;INTEGRAL;14248522;M;RENV S/SIT FINAL DEF
2019;DIVINO ESPIRITO SANTO;VARZEA;4;9º ANO;INTEGRAL;9086862;M;RENV S/SIT FINAL DEF
2019;DIVINO ESPIRITO SANTO;VARZEA;4;9º ANO;INTEGRAL;14107686;M;RENV S/SIT FINAL DEF
2019;DIVINO ESPIRITO SANTO;VARZEA;4;9º ANO;INTEGRAL;16623452;F;RENV S/SIT FINAL DEF
2019;DIVINO ESPIRITO SANTO;VARZEA;4;9º ANO;INTEGRAL;12930709;M;RENV S/SIT FINAL DEF
2019;DIVINO ESPIRITO SANTO;VARZEA;4;9º ANO;INTEGRAL;9026290;M;RENV S/SIT FINAL DEF
2019;DIVINO ESPIRITO SANTO;VARZEA;4;9º ANO;INTEGRAL;10068775;F;RENV S/SIT FINAL DEF
2019;DIVINO ESPIRITO SANTO;VARZEA;4;9º ANO;INTEGRAL;18678769;M;RENV S/SIT FINAL DEF
2019;DIVINO ESPIRITO SANTO;VARZEA;4;9º ANO;INTEGRAL;8042675;F;RENV S/SIT FINAL DEF
2019;DIVINO ESPIRITO SANTO;VARZEA;4;9º ANO;INTEGRAL;9057374;M;RENV S/SIT FINAL DEF
2019;DIVINO ESPIRITO SANTO;VARZEA;4;9º ANO;INTEGRAL;16624262;M;RENV S/SIT FINAL DEF
2019;DIVINO ESPIRITO SANTO;VARZEA;4;9º ANO;INTEGRAL;19911149;F;RENV S/SIT FINAL DEF
2019;DIVINO ESPIRITO SANTO;VARZEA;4;9º ANO;INTEGRAL;16621824;M;RENV S/SIT FINAL DEF
2019;DIVINO ESPIRITO SANTO;VARZEA;4;9º ANO;INTEGRAL;10175407;F;RENV S/SIT FINAL DEF
2019;DIVINO ESPIRITO SANTO;VARZEA;4;9º ANO;INTEGRAL;13053515;F;RENV S/SIT FINAL DEF
2019;DIVINO ESPIRITO SANTO;VARZEA;4;9º ANO;INTEGRAL;17688191;F;RENV S/SIT FINAL DEF
2019;DIVINO ESPIRITO SANTO;VARZEA;4;9º ANO;INTEGRAL;16807430;F;RENV S/SIT FINAL DEF
2019;DIVINO ESPIRITO SANTO;VARZEA;4;9º ANO;INTEGRAL;16809610;M;RENV S/SIT FINAL DEF
2019;DIVINO ESPIRITO SANTO;VARZEA;4;9º ANO;INTEGRAL;11522194;F;RENV S/SIT FINAL DEF
2019;DIVINO ESPIRITO SANTO;VARZEA;4;9º ANO;INTEGRAL;10114327;F;RENV S/SIT FINAL DEF
2019;DIVINO ESPIRITO SANTO;VARZEA;4;9º ANO;INTEGRAL;19866356;M;RENV S/SIT FINAL DEF
2019;DIVINO ESPIRITO SANTO;VARZEA;4;9º ANO;INTEGRAL;8316937;F;RENV S/SIT FINAL DEF
2019;DIVINO ESPIRITO SANTO;VARZEA;4;9º ANO;INTEGRAL;7062079;M;RENV S/SIT FINAL DEF
2019;DIVINO ESPIRITO SANTO;VARZEA;4;9º ANO;INTEGRAL;18812945;F;TR DUR ANO P/REDE
2019;DIVINO ESPIRITO SANTO;VARZEA;4;9º ANO;INTEGRAL;12934585;F;RENV S/SIT FINAL DEF
2019;DOM BOSCO;JARDIM SAO PAULO;5;9º ANO;INTEGRAL;9261028;F;RENV S/SIT FINAL DEF
2019;DOM BOSCO;JARDIM SAO PAULO;5;9º ANO;INTEGRAL;18741452;F;RENV S/SIT FINAL DEF
2019;DOM BOSCO;JARDIM SAO PAULO;5;9º ANO;INTEGRAL;11727497;M;RENV S/SIT FINAL DEF
2019;DOM BOSCO;JARDIM SAO PAULO;5;9º ANO;INTEGRAL;7140142;M;RENV S/SIT FINAL DEF
2019;DOM BOSCO;JARDIM SAO PAULO;5;9º ANO;INTEGRAL;19052227;M;RENV S/SIT FINAL DEF
